,direct_radiation (W/m²),diffuse_radiation (W/m²),Hora,Data,Normal (kWh),Horario Economico (kWh),Autoconsumo (kWh),Injecao na rede (kWh)_code,temp,humidity,wind_speed,rain_1h,clouds_all
281,162.0,57.0,17,2021-10-10,0.139,0.0,0.175,1,24.04,45,1.12,0.0,4
282,31.0,22.0,18,2021-10-10,0.326,0.0,0.02,0,22.87,46,2.13,0.0,2
283,0.0,0.0,19,2021-10-10,0.489,0.0,0.0,0,21.68,47,2.61,0.0,6
284,0.0,0.0,20,2021-10-10,0.451,0.0,0.0,0,21.15,49,2.77,0.0,11
285,0.0,0.0,21,2021-10-10,0.635,0.0,0.0,0,20.25,58,2.45,0.0,9
286,0.0,0.0,22,2021-10-10,0.567,0.0,0.0,0,19.68,61,2.66,0.0,6
287,0.0,0.0,23,2021-10-10,0.556,0.0,0.0,0,17.26,59,2.93,0.0,0
288,0.0,0.0,0,2021-10-11,0.547,0.0,0.0,0,18.73,59,3.18,0.0,0
289,0.0,0.0,1,2021-10-11,0.627,0.0,0.0,0,19.31,59,3.32,0.0,1
290,0.0,0.0,2,2021-10-11,0.425,0.0,0.0,0,19.07,60,3.41,0.0,29
291,0.0,0.0,3,2021-10-11,0.36,0.0,0.0,0,18.83,60,3.52,0.0,39
292,0.0,0.0,4,2021-10-11,0.366,0.0,0.0,0,18.59,61,3.69,0.0,26
293,0.0,0.0,5,2021-10-11,0.37,0.0,0.0,0,18.39,62,3.89,0.0,20
294,0.0,0.0,6,2021-10-11,0.361,0.0,0.0,0,18.4,62,3.97,0.0,24
295,0.0,2.0,7,2021-10-11,0.382,0.0,0.002,0,18.37,63,3.94,0.0,42
296,47.0,43.0,8,2021-10-11,0.279,0.0,0.209,2,19.02,53,4.4,0.0,56
297,199.0,68.0,9,2021-10-11,0.001,0.0,0.255,2,19.6,52,4.39,0.0,53
298,346.0,85.0,10,2021-10-11,0.0,0.0,0.263,3,20.79,51,4.82,0.0,74
299,467.0,90.0,11,2021-10-11,0.0,0.0,0.264,4,22.45,47,4.65,0.0,63
300,552.0,87.0,12,2021-10-11,0.0,0.0,0.265,4,24.06,43,4.54,0.0,74
301,550.0,102.0,13,2021-10-11,0.0,0.0,0.267,4,25.16,41,4.17,0.0,89
302,511.0,105.0,14,2021-10-11,0.006,0.0,0.287,4,25.23,39,3.58,0.0,93
303,385.0,119.0,15,2021-10-11,0.001,0.0,0.318,3,25.29,39,2.98,0.0,95
304,295.0,82.0,16,2021-10-11,0.037,0.0,0.337,2,24.79,39,1.94,0.0,95
305,159.0,54.0,17,2021-10-11,0.262,0.0,0.119,1,24.23,39,1.65,0.0,98
306,29.0,20.0,18,2021-10-11,0.295,0.0,0.015,0,24.35,57,2.47,0.0,99
307,0.0,0.0,19,2021-10-11,1.151,0.0,0.0,0,22.83,58,2.52,0.0,99
308,0.0,0.0,20,2021-10-11,0.566,0.0,0.0,0,20.75,44,2.46,0.0,100
309,0.0,0.0,21,2021-10-11,0.577,0.0,0.0,0,20.9,62,1.99,0.0,100
310,0.0,0.0,22,2021-10-11,0.444,0.0,0.0,0,19.86,61,2.48,0.0,30
311,0.0,0.0,23,2021-10-11,0.417,0.0,0.0,0,19.84,60,2.69,0.0,4
312,0.0,0.0,0,2021-10-12,0.445,0.0,0.0,0,19.66,60,2.78,0.0,0
313,0.0,0.0,1,2021-10-12,0.415,0.0,0.0,0,18.81,59,2.88,0.0,2
314,0.0,0.0,2,2021-10-12,0.432,0.0,0.0,0,18.98,60,2.98,0.0,18
315,0.0,0.0,3,2021-10-12,0.298,0.0,0.0,0,18.12,62,2.92,0.0,37
316,0.0,0.0,4,2021-10-12,0.261,0.0,0.0,0,19.31,62,2.85,0.0,23
317,0.0,0.0,5,2021-10-12,0.253,0.0,0.0,0,17.95,63,2.9,0.0,0
318,0.0,0.0,6,2021-10-12,0.29,0.0,0.0,0,17.79,64,2.92,0.0,1
319,0.0,2.0,7,2021-10-12,0.263,0.0,0.0,0,16.94,66,3.04,0.0,4
320,59.0,34.0,8,2021-10-12,0.307,0.0,0.16,1,19.02,45,3.5,0.0,0
321,205.0,61.0,9,2021-10-12,0.0,0.0,0.261,3,20.17,46,3.43,0.0,0
322,356.0,74.0,10,2021-10-12,0.0,0.0,0.266,3,21.28,45,3.55,0.0,0
323,476.0,81.0,11,2021-10-12,0.0,0.0,0.273,4,22.73,45,3.52,0.0,0
324,548.0,86.0,12,2021-10-12,0.0,0.0,0.267,4,24.08,44,3.21,0.0,0
325,562.0,89.0,13,2021-10-12,0.009,0.0,0.425,4,25.19,43,2.6,0.0,0
326,526.0,86.0,14,2021-10-12,0.405,0.0,0.63,3,25.74,41,1.79,0.0,0
327,437.0,81.0,15,2021-10-12,0.417,0.0,0.538,3,26.32,41,1.17,0.0,0
328,306.0,71.0,16,2021-10-12,0.006,0.0,0.391,2,26.25,39,0.59,0.0,0
329,151.0,55.0,17,2021-10-12,0.241,0.0,0.208,1,25.16,39,0.23,0.0,0
330,26.0,20.0,18,2021-10-12,0.454,0.0,0.012,0,22.17,51,1.57,0.0,0
331,0.0,0.0,19,2021-10-12,1.244,0.0,0.0,0,19.76,56,1.9,0.0,0
332,0.0,0.0,20,2021-10-12,0.78,0.0,0.0,0,18.94,70,2.12,0.0,0
333,0.0,0.0,21,2021-10-12,0.472,0.0,0.0,0,18.32,73,2.22,0.0,0
334,0.0,0.0,22,2021-10-12,0.511,0.0,0.0,0,18.58,80,2.06,0.0,0
335,0.0,0.0,23,2021-10-12,0.451,0.0,0.0,0,17.48,82,1.92,0.0,0
336,0.0,0.0,0,2021-10-13,0.435,0.0,0.0,0,17.09,83,2.2,0.0,0
337,0.0,0.0,1,2021-10-13,0.508,0.0,0.0,0,16.74,78,2.5,0.0,0
338,0.0,0.0,2,2021-10-13,0.375,0.0,0.0,0,17.24,70,2.72,0.0,0
339,0.0,0.0,3,2021-10-13,0.377,0.0,0.0,0,18.28,66,2.82,0.0,0
340,0.0,0.0,4,2021-10-13,0.463,0.0,0.0,0,16.91,62,2.78,0.0,0
341,0.0,0.0,5,2021-10-13,0.359,0.0,0.0,0,14.69,61,2.83,0.0,0
342,0.0,0.0,6,2021-10-13,0.352,0.0,0.0,0,16.56,61,2.88,0.0,0
343,0.0,2.0,7,2021-10-13,0.397,0.0,0.0,0,16.58,63,3.0,0.0,0
344,60.0,34.0,8,2021-10-13,0.405,0.0,0.188,1,17.46,61,3.66,0.0,0
345,212.0,61.0,9,2021-10-13,0.024,0.0,0.266,3,19.59,30,3.79,0.0,0
346,368.0,73.0,10,2021-10-13,0.0,0.0,0.303,3,20.73,30,4.05,0.0,0
347,492.0,81.0,11,2021-10-13,0.0,0.0,0.303,4,22.38,29,4.36,0.0,0
348,568.0,84.0,12,2021-10-13,0.16,0.0,0.51,3,23.55,27,4.31,0.0,0
349,582.0,85.0,13,2021-10-13,0.028,0.0,0.422,4,24.64,27,3.92,0.0,0
350,543.0,83.0,14,2021-10-13,0.0,0.0,0.266,4,25.71,27,3.24,0.0,0
351,450.0,78.0,15,2021-10-13,0.0,0.0,0.26,3,25.77,28,2.44,0.0,0
352,314.0,69.0,16,2021-10-13,0.0,0.0,0.254,3,25.23,28,1.31,0.0,0
353,154.0,54.0,17,2021-10-13,0.112,0.0,0.187,1,24.67,31,1.22,0.0,0
354,26.0,18.0,18,2021-10-13,0.333,0.0,0.011,0,21.79,46,1.74,0.0,0
355,0.0,0.0,19,2021-10-13,0.576,0.0,0.0,0,19.55,64,2.23,0.0,0
356,0.0,0.0,20,2021-10-13,0.595,0.0,0.0,0,19.03,69,2.45,0.0,0
357,0.0,0.0,21,2021-10-13,0.726,0.0,0.0,0,17.62,72,2.0,0.0,0
358,0.0,0.0,22,2021-10-13,0.395,0.0,0.0,0,18.43,77,1.91,0.0,0
359,0.0,0.0,23,2021-10-13,0.516,0.0,0.0,0,17.93,76,2.12,0.0,0
360,0.0,0.0,0,2021-10-14,0.396,0.0,0.0,0,12.26,73,2.18,0.0,0
361,0.0,0.0,1,2021-10-14,0.394,0.0,0.0,0,12.01,71,2.32,0.0,0
362,0.0,0.0,2,2021-10-14,0.398,0.0,0.0,0,12.08,66,2.53,0.0,0
363,0.0,0.0,3,2021-10-14,0.328,0.0,0.0,0,11.89,65,2.68,0.0,0
364,0.0,0.0,4,2021-10-14,0.318,0.0,0.0,0,11.35,65,2.71,0.0,4
365,0.0,0.0,5,2021-10-14,0.306,0.0,0.0,0,10.94,65,2.73,0.0,19
366,0.0,0.0,6,2021-10-14,0.301,0.0,0.0,0,15.74,66,2.72,0.0,29
367,0.0,1.0,7,2021-10-14,0.317,0.0,0.0,0,15.56,68,2.8,0.0,65
368,42.0,41.0,8,2021-10-14,0.186,0.0,0.194,1,16.37,68,3.21,0.0,85
369,170.0,81.0,9,2021-10-14,0.003,0.0,0.343,2,20.09,40,2.65,0.0,90
370,225.0,151.0,10,2021-10-14,0.0,0.0,0.351,3,21.21,42,2.32,0.0,97
371,174.0,255.0,11,2021-10-14,0.001,0.0,0.294,3,22.89,45,2.13,0.0,88
372,157.0,300.0,12,2021-10-14,0.63,0.0,0.578,2,22.92,49,1.9,0.0,60
373,240.0,275.0,13,2021-10-14,0.461,0.0,0.51,2,23.45,52,1.76,0.0,49
374,245.0,242.0,14,2021-10-14,0.079,0.0,0.377,3,24.05,43,1.63,0.0,50
375,376.0,114.0,15,2021-10-14,0.0,0.0,0.345,3,25.14,41,1.45,0.0,61
376,293.0,73.0,16,2021-10-14,0.017,0.0,0.253,2,24.48,42,1.32,0.0,87
377,140.0,56.0,17,2021-10-14,0.113,0.0,0.17,1,23.37,46,1.65,0.0,100
378,22.0,18.0,18,2021-10-14,0.618,0.0,0.014,0,21.63,51,1.95,0.0,71
379,0.0,0.0,19,2021-10-14,0.96,0.0,0.0,0,19.58,56,1.14,0.0,76
380,0.0,0.0,20,2021-10-14,0.94,0.0,0.0,0,19.0,56,1.01,0.0,51
381,0.0,0.0,21,2021-10-14,0.61,0.0,0.0,0,18.44,56,0.55,0.0,36
382,0.0,0.0,22,2021-10-14,0.842,0.0,0.0,0,17.35,61,1.33,0.0,48
383,0.0,0.0,23,2021-10-14,0.496,0.0,0.0,0,17.11,63,1.66,0.0,7
384,0.0,0.0,0,2021-10-15,0.438,0.0,0.0,0,16.59,66,1.04,0.0,8
385,0.0,0.0,1,2021-10-15,0.323,0.0,0.0,0,16.8,63,0.52,0.0,54
386,0.0,0.0,2,2021-10-15,0.268,0.0,0.0,0,16.24,64,0.87,0.0,51
387,0.0,0.0,3,2021-10-15,0.268,0.0,0.0,0,15.68,63,1.18,0.0,62
388,0.0,0.0,4,2021-10-15,0.252,0.0,0.0,0,16.26,64,1.39,0.0,47
389,0.0,0.0,5,2021-10-15,0.252,0.0,0.0,0,15.7,65,1.42,0.0,72
390,0.0,0.0,6,2021-10-15,0.251,0.0,0.0,0,15.15,66,1.1,0.0,75
391,0.0,1.0,7,2021-10-15,0.272,0.0,0.001,0,14.59,68,0.92,0.0,97
392,45.0,36.0,8,2021-10-15,0.752,0.0,0.124,1,16.26,66,0.58,0.0,100
393,180.0,69.0,9,2021-10-15,0.007,0.0,0.266,2,18.96,62,0.09,0.0,100
394,324.0,86.0,10,2021-10-15,0.0,0.0,0.258,3,20.65,56,0.65,0.0,59
395,452.0,88.0,11,2021-10-15,0.02,0.0,0.279,4,21.26,51,1.2,0.0,7
396,529.0,88.0,12,2021-10-15,0.022,0.0,0.351,4,22.3,48,1.96,0.0,11
397,543.0,89.0,13,2021-10-15,0.0,0.0,0.263,4,23.47,50,2.31,0.0,94
398,498.0,91.0,14,2021-10-15,0.014,0.0,0.362,3,24.04,48,2.35,0.0,100
399,413.0,81.0,15,2021-10-15,0.0,0.0,0.265,3,23.43,50,3.13,0.0,97
400,276.0,75.0,16,2021-10-15,0.002,0.0,0.259,3,22.89,55,2.91,0.0,66
401,131.0,56.0,17,2021-10-15,0.936,0.0,0.184,1,21.54,62,2.22,0.0,55
402,16.0,18.0,18,2021-10-15,0.825,0.0,0.006,0,19.37,67,1.99,0.0,73
403,0.0,0.0,19,2021-10-15,0.413,0.0,0.0,0,17.82,72,1.74,0.0,54
404,0.0,0.0,20,2021-10-15,0.41,0.0,0.0,0,17.2,77,1.52,0.0,53
405,0.0,0.0,21,2021-10-15,0.41,0.0,0.0,0,16.7,78,1.22,0.0,93
406,0.0,0.0,22,2021-10-15,0.474,0.0,0.0,0,16.69,79,1.71,0.0,95
407,0.0,0.0,23,2021-10-15,0.444,0.0,0.0,0,16.11,82,1.5,0.0,96
408,0.0,0.0,0,2021-10-16,0.438,0.0,0.0,0,16.16,81,0.91,0.0,94
409,0.0,0.0,1,2021-10-16,0.334,0.0,0.0,0,16.1,81,1.18,0.0,92
410,0.0,0.0,2,2021-10-16,0.315,0.0,0.0,0,16.15,81,0.74,0.0,93
411,0.0,0.0,3,2021-10-16,0.253,0.0,0.0,0,16.05,80,0.94,0.0,98
412,0.0,0.0,4,2021-10-16,0.252,0.0,0.0,0,15.5,83,0.97,0.0,100
413,0.0,0.0,5,2021-10-16,0.251,0.0,0.0,0,15.55,83,1.05,0.0,98
414,0.0,0.0,6,2021-10-16,0.249,0.0,0.0,0,16.6,78,0.58,0.0,96
415,0.0,0.0,7,2021-10-16,0.258,0.0,0.0,0,15.02,86,1.02,0.0,91
416,0.0,16.0,8,2021-10-16,0.396,0.0,0.04,0,15.59,84,0.23,0.0,92
417,3.0,40.0,9,2021-10-16,0.125,0.0,0.174,0,17.32,80,0.73,0.0,93
418,0.0,49.0,10,2021-10-16,0.035,0.0,0.227,1,17.93,79,0.44,0.0,100
419,124.0,172.0,11,2021-10-16,0.102,0.0,0.278,1,18.98,75,1.36,0.0,100
420,34.0,249.0,12,2021-10-16,0.57,0.0,0.267,0,19.53,74,1.84,0.0,97
421,0.0,66.0,13,2021-10-16,0.564,0.0,0.319,1,19.02,79,2.9,0.0,100
422,14.0,183.0,14,2021-10-16,0.074,0.0,0.332,1,20.11,76,3.81,1.0,100
423,203.0,168.0,15,2021-10-16,0.163,0.0,0.236,0,20.11,77,3.76,0.0,100
424,16.0,110.0,16,2021-10-16,0.152,0.0,0.116,0,19.59,78,3.65,0.0,100
425,0.0,37.0,17,2021-10-16,0.222,0.0,0.027,0,19.05,78,3.03,0.0,99
426,0.0,12.0,18,2021-10-16,0.322,0.0,0.0,0,18.9,82,2.6,1.0,100
427,0.0,0.0,19,2021-10-16,0.432,0.0,0.0,0,17.77,86,2.87,3.0,97
428,0.0,0.0,20,2021-10-16,0.436,0.0,0.0,0,16.75,87,2.93,2.0,100
429,0.0,0.0,21,2021-10-16,0.254,0.0,0.0,0,15.64,90,2.82,0.0,100
430,0.0,0.0,22,2021-10-16,0.253,0.0,0.0,0,15.67,91,3.67,1.0,98
431,0.0,0.0,23,2021-10-16,0.253,0.0,0.0,0,15.66,92,4.1,1.0,100
432,0.0,0.0,0,2021-10-17,1.038,0.0,0.0,0,16.2,92,4.06,0.0,100
433,0.0,0.0,1,2021-10-17,0.48,0.0,0.0,0,16.26,92,3.81,0.0,100
434,0.0,0.0,2,2021-10-17,0.334,0.0,0.0,0,16.78,92,3.41,0.0,100
435,0.0,0.0,3,2021-10-17,0.335,0.0,0.0,0,16.78,92,3.13,0.0,100
436,0.0,0.0,4,2021-10-17,0.254,0.0,0.0,0,16.84,93,2.84,0.0,100
437,0.0,0.0,5,2021-10-17,0.268,0.0,0.0,0,16.84,93,2.7,0.0,100
438,0.0,0.0,6,2021-10-17,0.322,0.0,0.0,0,16.84,93,2.55,0.0,100
439,0.0,0.0,7,2021-10-17,0.299,0.0,0.0,0,16.82,93,2.33,0.0,100
440,0.0,14.0,8,2021-10-17,0.244,0.0,0.011,0,17.37,93,2.17,0.0,100
441,0.0,49.0,9,2021-10-17,0.201,0.0,0.075,0,17.94,93,2.58,0.0,100
442,0.0,50.0,10,2021-10-17,0.249,0.0,0.137,0,18.44,92,2.41,0.0,100
443,0.0,62.0,11,2021-10-17,0.155,0.0,0.225,2,19.02,92,2.18,1.0,100
444,0.0,114.0,12,2021-10-17,0.507,0.0,0.32,1,20.12,91,2.1,1.0,100
445,71.0,162.0,13,2021-10-17,1.004,0.0,0.273,0,19.59,91,2.61,1.0,100
446,35.0,215.0,14,2021-10-17,0.115,0.0,0.178,0,20.05,92,3.54,1.0,93
447,35.0,150.0,15,2021-10-17,0.165,0.0,0.146,0,20.05,92,4.16,0.0,84
448,3.0,78.0,16,2021-10-17,0.433,0.0,0.094,0,20.03,92,3.86,1.0,100
449,0.0,29.0,17,2021-10-17,0.619,0.0,0.02,0,19.55,92,3.0,0.0,100
450,0.0,5.0,18,2021-10-17,0.666,0.0,0.0,0,19.02,92,2.58,1.0,100
451,0.0,0.0,19,2021-10-17,2.077,0.0,0.0,0,19.02,92,2.64,0.0,100
452,0.0,0.0,20,2021-10-17,0.904,0.0,0.0,0,19.02,92,2.89,1.0,100
453,0.0,0.0,21,2021-10-17,0.688,0.0,0.0,0,19.0,92,2.78,0.0,100
454,0.0,0.0,22,2021-10-17,0.543,0.0,0.0,0,19.0,93,2.81,0.0,100
455,0.0,0.0,23,2021-10-17,0.418,0.0,0.0,0,19.0,93,3.0,0.0,100
456,0.0,0.0,0,2021-10-18,0.53,0.0,0.0,0,19.0,93,2.47,0.0,100
457,0.0,0.0,1,2021-10-18,0.427,0.0,0.0,0,19.0,93,2.23,0.0,100
458,0.0,0.0,2,2021-10-18,0.323,0.0,0.0,0,18.99,93,2.08,0.0,100
459,0.0,0.0,3,2021-10-18,0.326,0.0,0.0,0,18.99,93,1.96,0.0,100
460,0.0,0.0,4,2021-10-18,0.274,0.0,0.0,0,18.48,93,1.96,0.0,100
461,0.0,0.0,5,2021-10-18,0.269,0.0,0.0,0,18.48,93,1.67,0.0,100
462,0.0,0.0,6,2021-10-18,0.267,0.0,0.0,0,18.48,93,1.4,0.0,100
463,0.0,0.0,7,2021-10-18,0.288,0.0,0.0,0,18.48,93,1.19,0.0,100
464,1.0,27.0,8,2021-10-18,0.421,0.0,0.076,0,18.97,93,1.38,0.0,100
465,52.0,74.0,9,2021-10-18,0.026,0.0,0.226,1,20.04,92,1.84,0.0,100
466,74.0,157.0,10,2021-10-18,0.0,0.0,0.253,2,21.75,85,2.13,0.0,100
467,149.0,205.0,11,2021-10-18,0.0,0.0,0.254,3,21.78,84,2.8,0.0,100
468,274.0,211.0,12,2021-10-18,0.0,0.0,0.268,3,22.88,80,3.28,0.0,100
469,69.0,212.0,13,2021-10-18,0.0,0.0,0.278,3,23.42,76,3.29,0.0,100
470,13.0,219.0,14,2021-10-18,0.018,0.0,0.326,3,24.51,68,3.08,0.0,97
471,101.0,205.0,15,2021-10-18,0.027,0.0,0.371,2,23.98,70,2.4,0.0,95
472,93.0,159.0,16,2021-10-18,0.025,0.0,0.37,2,23.34,73,1.87,0.0,84
473,51.0,88.0,17,2021-10-18,0.149,0.0,0.191,0,23.27,74,1.33,0.0,62
474,6.0,19.0,18,2021-10-18,0.31,0.0,0.024,0,22.15,79,1.47,0.0,36
475,0.0,0.0,19,2021-10-18,1.087,0.0,0.0,0,20.99,85,0.87,0.0,34
476,0.0,0.0,20,2021-10-18,0.727,0.0,0.0,0,19.93,88,1.81,0.0,33
477,0.0,0.0,21,2021-10-18,0.6,0.0,0.0,0,19.54,89,2.21,0.0,8
478,0.0,0.0,22,2021-10-18,0.534,0.0,0.0,0,19.34,91,1.84,0.0,2
479,0.0,0.0,23,2021-10-18,0.637,0.0,0.0,0,19.73,91,1.78,0.0,0
480,0.0,0.0,0,2021-10-19,0.342,0.0,0.0,0,19.51,89,1.72,0.0,0
481,0.0,0.0,1,2021-10-19,0.317,0.0,0.0,0,18.95,86,1.71,0.0,0
482,0.0,0.0,2,2021-10-19,0.315,0.0,0.0,0,20.01,80,1.77,0.0,0
483,0.0,0.0,3,2021-10-19,0.263,0.0,0.0,0,16.21,94,1.88,0.0,6
484,0.0,0.0,4,2021-10-19,0.283,0.0,0.0,0,15.53,95,1.94,0.0,17
485,0.0,0.0,5,2021-10-19,0.275,0.0,0.0,0,14.36,94,1.96,0.0,3
486,0.0,0.0,6,2021-10-19,0.256,0.0,0.0,0,15.7,93,2.07,0.0,26
487,0.0,0.0,7,2021-10-19,0.273,0.0,0.0,0,15.7,92,2.12,0.0,17
488,42.0,28.0,8,2021-10-19,0.429,0.0,0.125,1,16.38,90,2.03,0.0,2
489,178.0,57.0,9,2021-10-19,0.0,0.0,0.339,2,22.78,69,1.92,0.0,3
490,325.0,69.0,10,2021-10-19,0.0,0.0,0.341,3,24.47,66,1.92,0.0,0
491,440.0,76.0,11,2021-10-19,0.0,0.0,0.344,3,25.65,65,3.11,0.0,0
492,504.0,83.0,12,2021-10-19,0.0,0.0,0.351,4,26.7,63,3.92,0.0,0
493,515.0,86.0,13,2021-10-19,0.3,0.0,0.569,3,27.28,61,4.35,0.0,0
494,465.0,89.0,14,2021-10-19,0.012,0.0,0.433,3,27.29,60,4.45,0.0,3
495,342.0,91.0,15,2021-10-19,0.0,0.0,0.341,3,27.2,60,3.99,0.0,3
496,222.0,73.0,16,2021-10-19,0.026,0.0,0.342,2,25.98,66,3.34,0.0,10
497,108.0,52.0,17,2021-10-19,0.254,0.0,0.173,1,23.4,75,2.57,0.0,34
498,11.0,13.0,18,2021-10-19,0.331,0.0,0.006,0,22.22,75,2.27,0.0,30
499,0.0,0.0,19,2021-10-19,0.439,0.0,0.0,0,21.66,69,2.1,0.0,72
500,0.0,0.0,20,2021-10-19,0.418,0.0,0.0,0,20.68,74,2.1,0.0,90
501,0.0,0.0,21,2021-10-19,0.376,0.0,0.0,0,20.57,76,2.27,0.0,90
502,0.0,0.0,22,2021-10-19,0.416,0.0,0.0,0,20.12,77,2.41,0.0,41
503,0.0,0.0,23,2021-10-19,0.378,0.0,0.0,0,19.56,79,1.85,0.0,29
504,0.0,0.0,0,2021-10-20,0.256,0.0,0.0,0,18.91,82,1.91,0.0,50
505,0.0,0.0,1,2021-10-20,0.28,0.0,0.0,0,18.38,81,2.15,0.0,85
506,0.0,0.0,2,2021-10-20,0.259,0.0,0.0,0,18.4,83,2.44,0.0,92
507,0.0,0.0,3,2021-10-20,0.255,0.0,0.0,0,18.45,83,2.41,0.0,81
508,0.0,0.0,4,2021-10-20,0.253,0.0,0.0,0,18.43,83,2.71,1.0,85
509,0.0,0.0,5,2021-10-20,0.252,0.0,0.0,0,18.39,83,3.01,1.0,91
510,0.0,0.0,6,2021-10-20,0.252,0.0,0.0,0,17.92,90,2.73,1.0,87
511,0.0,0.0,7,2021-10-20,0.627,0.0,0.0,0,17.38,92,2.45,1.0,91
512,0.0,17.0,8,2021-10-20,0.301,0.0,0.013,0,17.38,93,2.39,1.0,95
513,0.0,45.0,9,2021-10-20,0.208,0.0,0.057,0,17.92,93,2.34,1.0,100
514,22.0,144.0,10,2021-10-20,0.175,0.0,0.09,0,18.45,93,2.98,0.0,100
515,55.0,182.0,11,2021-10-20,0.154,0.0,0.111,0,18.45,93,3.45,0.0,98
516,194.0,140.0,12,2021-10-20,0.062,0.0,0.21,2,18.99,93,3.91,0.0,89
517,276.0,189.0,13,2021-10-20,0.019,0.0,0.256,3,19.08,93,3.95,0.0,53
518,413.0,124.0,14,2021-10-20,0.031,0.0,0.278,3,20.12,84,4.34,0.0,24
519,335.0,98.0,15,2021-10-20,0.026,0.0,0.273,3,19.65,82,4.87,0.0,40
520,154.0,89.0,16,2021-10-20,0.056,0.0,0.194,1,20.14,81,4.58,0.0,49
521,56.0,60.0,17,2021-10-20,0.25,0.0,0.113,0,19.06,86,3.71,0.0,45
522,7.0,12.0,18,2021-10-20,0.348,0.0,0.011,0,18.52,89,1.97,0.0,32
523,0.0,0.0,19,2021-10-20,1.07,0.0,0.0,0,17.93,91,1.79,0.0,46
524,0.0,0.0,20,2021-10-20,0.767,0.0,0.0,0,17.93,92,1.56,0.0,76
525,0.0,0.0,21,2021-10-20,0.755,0.0,0.0,0,17.38,93,1.65,0.0,89
526,0.0,0.0,22,2021-10-20,0.666,0.0,0.0,0,16.82,93,1.18,0.0,100
527,0.0,0.0,23,2021-10-20,0.371,0.0,0.0,0,16.82,93,1.27,0.0,100
528,0.0,0.0,0,2021-10-21,0.372,0.0,0.0,0,16.25,93,1.21,0.0,100
529,0.0,0.0,1,2021-10-21,0.366,0.0,0.0,0,16.18,93,1.51,0.0,100
530,0.0,0.0,2,2021-10-21,0.349,0.0,0.0,0,15.65,93,1.43,0.0,99
531,0.0,0.0,3,2021-10-21,0.307,0.0,0.0,0,15.65,93,1.32,0.0,90
532,0.0,0.0,4,2021-10-21,0.315,0.0,0.0,0,15.63,93,1.25,0.0,83
533,0.0,0.0,5,2021-10-21,0.314,0.0,0.0,0,15.6,93,1.45,0.0,56
534,0.0,0.0,6,2021-10-21,0.302,0.0,0.0,0,14.07,93,1.43,0.0,61
535,0.0,0.0,7,2021-10-21,0.422,0.0,0.0,0,14.06,92,1.58,0.0,43
536,18.0,33.0,8,2021-10-21,0.336,0.0,0.136,0,14.59,91,1.97,0.0,37
537,144.0,74.0,9,2021-10-21,0.129,0.0,0.317,2,16.2,72,2.58,0.0,17
538,285.0,88.0,10,2021-10-21,0.003,0.0,0.395,2,16.28,67,3.07,0.0,48
539,363.0,111.0,11,2021-10-21,0.0,0.0,0.407,3,16.9,62,3.32,0.0,51
540,370.0,152.0,12,2021-10-21,0.024,0.0,0.401,3,17.39,61,3.51,0.0,57
541,322.0,161.0,13,2021-10-21,0.895,0.0,0.47,3,17.92,59,3.53,0.0,79
542,284.0,159.0,14,2021-10-21,0.04,0.0,0.285,3,17.97,59,3.82,0.0,92
543,314.0,104.0,15,2021-10-21,0.187,0.0,0.254,2,18.47,60,4.34,0.0,95
544,160.0,107.0,16,2021-10-21,0.166,0.0,0.15,1,17.36,64,4.41,0.0,76
545,74.0,62.0,17,2021-10-21,0.198,0.0,0.15,0,16.78,67,3.51,0.0,54
546,9.0,13.0,18,2021-10-21,0.358,0.0,0.006,0,15.14,74,3.13,0.0,28
547,0.0,0.0,19,2021-10-21,0.873,0.0,0.0,0,14.1,79,3.0,0.0,10
548,0.0,0.0,20,2021-10-21,0.818,0.0,0.0,0,13.52,82,2.94,0.0,6
549,0.0,0.0,21,2021-10-21,0.506,0.0,0.0,0,12.94,84,2.54,0.0,4
550,0.0,0.0,22,2021-10-21,0.479,0.0,0.0,0,12.88,85,2.26,0.0,7
551,0.0,0.0,23,2021-10-21,0.366,0.0,0.0,0,12.38,86,2.14,0.0,2
552,0.0,0.0,0,2021-10-22,0.376,0.0,0.0,0,11.78,86,2.12,0.0,2
553,0.0,0.0,1,2021-10-22,0.376,0.0,0.0,0,12.32,85,2.28,0.0,2
554,0.0,0.0,2,2021-10-22,0.372,0.0,0.0,0,11.77,85,2.1,0.0,3
555,0.0,0.0,3,2021-10-22,0.353,0.0,0.0,0,11.75,83,1.95,0.0,0
556,0.0,0.0,4,2021-10-22,0.353,0.0,0.0,0,11.18,84,2.02,0.0,0
557,0.0,0.0,5,2021-10-22,0.265,0.0,0.0,0,11.12,82,1.94,0.0,0
558,0.0,0.0,6,2021-10-22,0.259,0.0,0.0,0,11.16,80,1.94,0.0,0
559,0.0,0.0,7,2021-10-22,0.337,0.0,0.0,0,11.63,80,1.91,0.0,0
560,37.0,26.0,8,2021-10-22,0.272,0.0,0.114,1,12.79,77,2.52,0.0,0
561,168.0,58.0,9,2021-10-22,0.027,0.0,0.271,3,15.03,70,2.22,0.0,1
562,314.0,72.0,10,2021-10-22,0.0,0.0,0.326,3,16.7,68,2.46,0.0,0
563,430.0,81.0,11,2021-10-22,0.0,0.0,0.324,4,17.88,69,2.02,0.0,1
